0,0853579151841616;0,401215380244523;0,597124486508372
-8,58052697106289;13,4950987163443;2,59712448650837
-14,1703595952924;16,8592467833586;4,59712448650837
-16,7773725557036;18,0937123047624;5,59712448650837
-18,8746001207617;20,7308846054277;6,59712448650837
-23,2972635497792;16,7113592264761;6,59712448650837
-24,0168568757441;16,458767701154;7,59712448650837
-19,867000930415;23,0284066316804;9,59712448650837
-25,4288211923227;18,1099391012033;9,59712448650837
-26,1484145182876;17,8573475758812;10,5971244865084
-25,7288510113623;18,5036982020846;11,5971244865084
-26,4484443373273;18,2511066767625;12,5971244865084
-27,1680376632922;17,9985151514404;13,5971244865084
-26,7484741563669;18,6448657776438;14,5971244865084
-27,4680674823318;18,3922742523217;15,5971244865084
-28,1876608082967;18,1396827269996;16,5971244865084
-27,7680973013715;18,786033353203;17,5971244865084
-28,4876906273364;18,5334418278809;18,5971244865084
-28,0681271204111;19,1797924540843;19,5971244865084
-25,3600357791223;24,3154973640645;20,5971244865084
-29,7826992081398;20,2959719851129;20,5971244865084
-27,074607866851;25,431676895093;21,5971244865084
-31,4972712958685;21,4121515161415;21,5971244865084
-31,0777077889432;22,0585021423449;22,5971244865084
-28,3696164476544;27,194207052325;23,5971244865084
-32,7922798766719;23,1746816733734;23,5971244865084
-30,0841885353831;28,3103865833536;24,5971244865084
-34,5068519644006;24,290861204402;24,5971244865084
-36,6682098944058;22,6043356585337;24,5971244865084
-36,2486463874806;23,2506862847371;25,5971244865084
-35,8290828805553;23,8970369109405;26,5971244865084
-35,40951937363;24,5433875371439;27,5971244865084
-37,5708773036353;22,8568619912755;27,5971244865084
-37,15131379671;23,5032126174789;28,5971244865084
-36,7317502897847;24,1495632436823;29,5971244865084
-36,3121867828594;24,7959138698857;30,5971244865084
-38,4735447128647;23,1093883240174;30,5971244865084
-38,0539812059394;23,7557389502208;31,5971244865084
-37,6344176990141;24,4020895764242;32,5971244865084
-37,2148541920889;25,0484402026275;33,5971244865084
